what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1476515089508
started,bundle,org.maven.ide.eclipse.editor,0.10.2.20100623-1649,"org.maven.ide.eclipse.editor",1476515090295
started,bundle,org.maven.ide.eclipse.refactoring,0.10.2.20100623-1649,"org.maven.ide.eclipse.refactoring",1476515091128
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1476515094975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515099371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515100709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.print",1476515100719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1476515101414
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1476515103559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515108572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515110483
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1476515110504
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1476515110654
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1476515111165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515112394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515117688
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1476515118336
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1476515118585
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1476515119552
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1476515119777
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1476515120016
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1476515120226
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1476515121044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1476515124641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515124891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515127496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1476515135737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515136230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515176031
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1476515177418
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1476515178947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515189740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515197275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515223473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515223584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1476515233074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515234015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515239621
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1476515243185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515257636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515277803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515277829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1476515279562
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1476515279844
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1476515282116
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1476515282336
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1476515282557
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1476515282769
